iddivipol,clase,coddepto,codmipio,codzona,codpuesto,nomdepto,nommipio,nompuesto,nummesas,potfemenino,potmasculino,pottotal,jal,nomjal,indicador,expandida,direccion,cordenadas_text
4674,P,1,49,11,01,ANTIOQUIA,BELLO,IE ZAMORA CENTENARIO,11,1994,1754,3748,11,COMUNA 11 ZAMORA,0,0,CALLE 21 CC No 41C-42,"(0,0)"
4675,P,1,49,11,02,ANTIOQUIA,BELLO,I.E FEDERICO SIERRA ARANGO,31,6049,4578,10627,11,COMUNA 11 ZAMORA,0,0,CR 43B #20E -40,"(0,0)"
4676,P,1,49,11,03,ANTIOQUIA,BELLO,I.E. LA GABRIELA,24,4440,3533,7973,11,COMUNA 11 ZAMORA,0,0,CL 31 #43 -94,"(0,0)"
4677,P,1,49,11,04,ANTIOQUIA,BELLO,I.E. LA GABRIELA SEDE 2,1,7,4,11,11,COMUNA 11 ZAMORA,0,0,CALLE 31 NRO 43B-38,"(0,0)"
4678,P,1,49,90,01,ANTIOQUIA,BELLO,INSTITUCION EDUCATIVA ANDRES BELLO,25,17347,1804,19151,0,,0,0,KR 50 #54 -28,"(0,0)"
4679,P,1,49,90,02,ANTIOQUIA,BELLO,CEDENORTE INSTITUTO TECNOLOGICO,28,3552,18037,21589,0,,0,0,KR 49 # 53-47,"(0,0)"
4680,P,1,49,98,01,ANTIOQUIA,BELLO,CARCEL NACIONAL DE BELLAVISTA,2,62,372,434,0,,0,0,DIAG 44 #39 -145,"(0,0)"
4681,P,1,49,99,01,ANTIOQUIA,BELLO,I.E. SAN FELIX,7,1238,1164,2402,12,COMUNA 12 SAN FELIX,0,0,KILOMETRO 22 VIA  MEDELLIN SAN PEDRO,"(0,0)"
4682,P,1,49,99,02,ANTIOQUIA,BELLO,I.E LA UNION SAN FELIX,1,2,0,2,12,COMUNA 12 SAN FELIX,0,0,KILOMETRO 16 VIA BELLO SAN FELIX VEREDA LA UNION,"(0,0)"
4683,P,1,49,99,03,ANTIOQUIA,BELLO,SD JOSE MARIA GRIJELMO FE Y ALEGRIA,4,740,429,1169,0,,0,0,KM 7 ANTIGUA VIA GUARNE BARRIO EL PINAR,"(0,0)"
4684,P,1,52,0,00,ANTIOQUIA,BETANIA,I.E. PERLA DEL CITARA,24,3749,4444,8193,0,,0,0,CALLE 20 N 16 -56,"(0,0)"
4685,P,1,52,99,40,ANTIOQUIA,BETANIA,I.E. LA LIBIA,2,217,254,471,0,,0,0,CORREGIMIENTO LA LIBIA,"(0,0)"
4686,P,1,55,0,01,ANTIOQUIA,BETULIA,COLISEO MARIO GIL,15,2390,2446,4836,0,,0,0,CALLE 20 N  19  21,"(0,0)"
4687,P,1,55,0,02,ANTIOQUIA,BETULIA,COLISEO IVAN ARANGO ARCILA,16,2401,2885,5286,0,,0,0,CRA 20 No 22-32,"(0,0)"
4688,P,1,55,99,01,ANTIOQUIA,BETULIA,E.U. FRANCISCO CESAR,7,1047,1188,2235,0,,0,0,SECTOR SANTA TERESA CGTO ALTAMIRA,"(0,0)"
4689,P,1,55,99,05,ANTIOQUIA,BETULIA,CER LEONOR ANGEL VANEGAS,1,56,62,118,0,,0,0,CORREGMIENTO CANGREJO,"(0,0)"
4690,P,1,55,99,09,ANTIOQUIA,BETULIA,CER LA GUAMALA,4,594,680,1274,0,,0,0,CORREGIMIENTO LUCIANO RESTREPO,"(0,0)"
4691,P,1,55,99,85,ANTIOQUIA,BETULIA,CASETA COMUNAL,2,216,288,504,0,,0,0,VDA EL YERBAL,"(0,0)"
4692,P,1,58,1,01,ANTIOQUIA,BOLIVAR,I. E SAN JOSE DEL CITARA,13,2424,1908,4332,0,,0,0,KRA 47B No. 46 A -139,"(0,0)"
4693,P,1,58,1,02,ANTIOQUIA,BOLIVAR,COLISEO CUBIERTO,21,5022,2135,7157,0,,0,0,CL 49 # 43 - 80,"(0,0)"
4694,P,1,58,2,01,ANTIOQUIA,BOLIVAR,I.E JOSE MARIA HERRAN,16,849,4503,5352,0,,0,0,KR 72 # 50-23 BL DOS,"(0,0)"
4695,P,1,58,2,02,ANTIOQUIA,BOLIVAR,I.E.MARIA AUXILIADORA,16,2409,2955,5364,0,,0,0,CL 48 # 54 - 43 BL DOS,"(0,0)"
4696,P,1,58,98,01,ANTIOQUIA,BOLIVAR,CARCEL,1,5,52,57,0,,0,0,CLL. 49 # 37 - 81,"(0,0)"
4697,P,1,58,99,01,ANTIOQUIA,BOLIVAR,I. E. JUAN TAMAYO,3,461,499,960,0,,0,0,CORREGIMIENTO ALFONSO LOPEZ,"(0,0)"
4698,P,1,58,99,08,ANTIOQUIA,BOLIVAR,I. E. FARALLONES DEL CITARA,4,519,548,1067,0,,0,0,CORREGIMIENTO FARALLONES,"(0,0)"
4699,P,1,58,99,50,ANTIOQUIA,BOLIVAR,I.E PAULINA PUERTA,2,181,184,365,0,,0,0,CORREGIMEINTO LA LINDA EL TRES,"(0,0)"
4700,P,1,61,0,00,ANTIOQUIA,BURITICA,I.E. SANTA GEMA,18,2783,3156,5939,0,,0,0,CLL 4 # 4-39 I.E.SANTA GEMA,"(0,0)"
4701,P,1,61,99,01,ANTIOQUIA,BURITICA,I.E.R. URARCO,1,127,174,301,0,,0,0,CORREGIMIENTO LLANOS DE URARCO,"(0,0)"
4702,P,1,61,99,03,ANTIOQUIA,BURITICA,INSPECCION DE POLICIA,2,193,233,426,0,,0,0,CORREGIMIENTO EL NARANJO,"(0,0)"
4703,P,1,61,99,04,ANTIOQUIA,BURITICA,I.E.R. GUARCO,1,81,81,162,0,,0,0,CORREGIMIENTO GUARCO,"(0,0)"
4704,P,1,61,99,05,ANTIOQUIA,BURITICA,I.E.R. ADOLFO MORENO USUGA,4,536,658,1194,0,,0,0,CORREGIMIENTO TABACAL,"(0,0)"
4705,P,1,61,99,13,ANTIOQUIA,BURITICA,CASETA COMUNAL,1,92,115,207,0,,0,0,CORREGIMIENTO LA ANGELINA,"(0,0)"
4706,P,1,62,0,00,ANTIOQUIA,BRICEÑO,IE ANTONIO ROLDAN BETANCUR CABECERA MUN,15,2362,2646,5008,0,,0,0,CRA. 7 No. 10-42,"(0,0)"
4707,P,1,62,99,17,ANTIOQUIA,BRICEÑO,C.E. RURAL BUENAVISTA,1,73,102,175,0,,0,0,VEREDA BUENAVISTA,"(0,0)"
4708,P,1,62,99,20,ANTIOQUIA,BRICEÑO,C.E. RURAL PESCADO CAPITAN,1,117,178,295,0,,0,0,CORREGIMIENTO DE BERLIN,"(0,0)"
4709,P,1,62,99,22,ANTIOQUIA,BRICEÑO,C.E. RURAL CHORRILLOS,1,66,125,191,0,,0,0,CORREGIMIENTO DE CHORRILLOS,"(0,0)"
4710,P,1,62,99,25,ANTIOQUIA,BRICEÑO,C.E. RURAL VEREDA EL ANIME,1,7,33,40,0,,0,0,VEREDA EL ANIME,"(0,0)"
4711,P,1,62,99,30,ANTIOQUIA,BRICEÑO,C.E. RURAL EL ROBLAL,2,183,287,470,0,,0,0,VEREDA EL ROBLAL,"(0,0)"
4712,P,1,62,99,40,ANTIOQUIA,BRICEÑO,C.E. RURAL CHIRI,1,79,93,172,0,,0,0,VEREDA CHIRI,"(0,0)"
4713,P,1,62,99,50,ANTIOQUIA,BRICEÑO,C.E. LAS CRUCES,2,250,386,636,0,,0,0,CORREGIMIENTO LAS AURAS,"(0,0)"
4714,P,1,62,99,60,ANTIOQUIA,BRICEÑO,C.E. RURAL MORAVIA,1,86,123,209,0,,0,0,VEREDA MORAVIA,"(0,0)"
4715,P,1,64,0,00,ANTIOQUIA,CACERES,IE MONSEÑOR GERARDO PATIÑO,25,3798,4595,8393,0,,0,0,CL 49 # 49-49,"(0,0)"
4716,P,1,64,99,01,ANTIOQUIA,CACERES,I.E. COL. GUARUMO,10,1640,1738,3378,0,,0,0,CORREGIMIENTO GUARUMO,"(0,0)"
4717,P,1,64,99,02,ANTIOQUIA,CACERES,C.E.R EL TIGRE,1,8,7,15,0,,0,0,VEREDA EL TIGRE,"(0,0)"
4718,P,1,64,99,03,ANTIOQUIA,CACERES,SEDE SAN PABLO - C.E.R. EL TIGRE,1,1,1,2,0,,0,0,VEREDA SAN PABLO,"(0,0)"
4719,P,1,64,99,05,ANTIOQUIA,CACERES,INST EDUC GASPAR DE RODAS JARDIN SEDE 2,17,2889,2619,5508,0,,0,0,CORREGIMIENTO JARDIN,"(0,0)"
4720,P,1,64,99,07,ANTIOQUIA,CACERES,I.E. ESC. MANIZALEZ,3,301,401,702,0,,0,0,CORREGIMIENTO MANIZALEZ,"(0,0)"
4721,P,1,64,99,13,ANTIOQUIA,CACERES,IE AURELIO MEJIA PTO BELGICA,5,786,873,1659,0,,0,0,CORREGIMIENTO PTO BELGICA,"(0,0)"
4722,P,1,64,99,29,ANTIOQUIA,CACERES,I.E. ESC. PIAMONTE,5,569,813,1382,0,,0,0,CORREGIMIENTO PIAMONTE,"(0,0)"
4723,P,1,67,0,00,ANTIOQUIA,CAICEDO,I.E. SAN JUAN BOSCO SEDE PRINCIPAL,21,3319,3710,7029,0,,0,0,CRA 4 No 2-54,"(0,0)"
4724,P,1,67,99,23,ANTIOQUIA,CAICEDO,COLISEO CUBIERTO -VEREDA LA SALAZAR,1,136,155,291,0,,0,0,KM 15 VEREDA SALAZAR,"(0,0)"
4725,P,1,70,1,01,ANTIOQUIA,CALDAS,I.E.GABRIEL ECHAVARRIA,13,2072,2365,4437,0,,0,0,KR 50 # 108 SUR 05,"(0,0)"
4726,P,1,70,1,02,ANTIOQUIA,CALDAS,COLEGIO CAMPESTRE MONTEALEGRE,1,15,37,52,0,,0,0,CRA 50 N 108 SUR 151,"(0,0)"
4727,P,1,70,1,03,ANTIOQUIA,CALDAS,I.E. SANTA MARIA GORETTI,22,3714,3793,7507,0,,0,0,DIAG. 53 # 126A SUR - 49,"(0,0)"
4728,P,1,70,1,04,ANTIOQUIA,CALDAS,CENTRO DE DESARROLLO INFANTIL TRES AGUAS,1,45,55,100,0,,0,0,CRA 49 N 125 SUR 72,"(0,0)"
4729,P,1,70,2,01,ANTIOQUIA,CALDAS,I.E JOSE MARIA BERNAL,25,4403,4153,8556,0,,0,0,CL 127 SUR No 54-51,"(0,0)"
4730,P,1,70,2,02,ANTIOQUIA,CALDAS,I.E. JOAQUIN ARISTIZABAL,29,8734,919,9653,0,,0,0,CL 128 SUR No 51 - 50,"(0,0)"
4731,P,1,70,3,01,ANTIOQUIA,CALDAS,I.E JORGE VALENCIA,1,15,19,34,0,,0,0,CL 128 SUR N 59 - 12,"(0,0)"
4732,P,1,70,3,02,ANTIOQUIA,CALDAS,IE PEDRO LUIS ALVAREZ C,17,1311,4341,5652,0,,0,0,CALLE 129 SUR No 48-70,"(0,0)"
4733,P,1,70,3,03,ANTIOQUIA,CALDAS,I.E. MARIA AUXILIADORA,30,6589,3580,10169,0,,0,0,KR 49 # 131SUR - 23,"(0,0)"
4734,P,1,70,4,01,ANTIOQUIA,CALDAS,CENTRO INTEGRACION CIUDADANA,6,1090,905,1995,0,,0,0,CRA 42 No 127 SUR - 26,"(0,0)"
4735,P,1,70,4,02,ANTIOQUIA,CALDAS,COLISEO,29,2998,6913,9911,0,,0,0,CARRERA 46 No 132SUR-50,"(0,0)"
4736,P,1,70,4,03,ANTIOQUIA,CALDAS,I.E. SANTA INES,7,1250,955,2205,0,,0,0,CRA 47 No 136SUR-19,"(0,0)"
4737,P,1,70,5,01,ANTIOQUIA,CALDAS,I.E. FEDERICO ANGEL,19,2606,3628,6234,0,,0,0,KR 49 # 139SUR - 31,"(0,0)"
4738,P,1,70,5,02,ANTIOQUIA,CALDAS,PARQUE HABITAT DEL SUR,16,2290,3151,5441,0,,0,0,CALLE 142A SUR No. 50 - 15,"(0,0)"
4739,P,1,70,5,03,ANTIOQUIA,CALDAS,I.E.R. DARIO GUTIERREZ RAVE,1,15,18,33,0,,0,0,CL 155 SUR N 52 07,"(0,0)"
4740,P,1,73,0,00,ANTIOQUIA,CAMPAMENTO,COLISEO MUNICIPAL DE CAMPAMENTO,20,3092,3559,6651,0,,0,0,CALLE 11  20-36,"(0,0)"
4741,P,1,73,99,10,ANTIOQUIA,CAMPAMENTO,ESCUELA LA CHIQUITA,1,137,176,313,0,,0,0,VEREDA LA CHIQUITA,"(0,0)"
4742,P,1,73,99,80,ANTIOQUIA,CAMPAMENTO,ESCUELA  NORIZAL,2,153,252,405,0,,0,0,VEREDA NORIZAL,"(0,0)"
4743,P,1,76,0,01,ANTIOQUIA,CAÑASGORDAS,COLISEO MUNICIPAL,35,5634,6071,11705,0,,0,0,CRA 28 No 25 A - 9 COLISEO,"(0,0)"
4744,P,1,76,0,02,ANTIOQUIA,CAÑASGORDAS,IE NICOLAS GAVIRIA SD ESC URBANA CAÑASGO,1,52,51,103,0,,0,0,Cra 30 N° 24-25,"(0,0)"
4745,P,1,76,99,05,ANTIOQUIA,CAÑASGORDAS,I.E RURAL BERNARDO SIERRA,5,673,741,1414,0,,0,0,CORREGIMIENTO CESTILLAL,"(0,0)"
4746,P,1,76,99,09,ANTIOQUIA,CAÑASGORDAS,I.E RURAL JUNTAS DE URAMITA,2,315,369,684,0,,0,0,CORREGIMIENTO JUNTAS DE URAMITA,"(0,0)"
4747,P,1,76,99,13,ANTIOQUIA,CAÑASGORDAS,C.E LA HERRADURA,1,133,160,293,0,,0,0,CORREGIMIENTO LA BALSA,"(0,0)"
4748,P,1,76,99,22,ANTIOQUIA,CAÑASGORDAS,I.E RURAL SAN PASCUAL,4,453,622,1075,0,,0,0,CORREGIMIENTO SAN PASCUAL,"(0,0)"
4749,P,1,78,0,00,ANTIOQUIA,CARACOLI,INST EDUCATIVA GABRIEL CORREA VELEZ,14,2229,2418,4647,0,,0,0,CALLE 22 N. 21B-10,"(0,0)"
4750,P,1,78,99,04,ANTIOQUIA,CARACOLI,C.E.R. HELOINA BEDOYA,1,60,73,133,0,,0,0,VEREDA CASCARON,"(0,0)"
4751,P,1,78,99,09,ANTIOQUIA,CARACOLI,C.E.R. EL BAGRE,1,44,84,128,0,,0,0,VEREDA EL BAGRE,"(0,0)"
4752,P,1,78,99,13,ANTIOQUIA,CARACOLI,C.E.R. GABRIEL HENAO JARAMILLO,1,40,73,113,0,,0,0,VEREDA LA CORTADA,"(0,0)"
4753,P,1,79,0,00,ANTIOQUIA,CARAMANTA,I.E JUAN PABLO GOMEZ OCHOA,12,1910,2126,4036,0,,0,0,CARRERA 19 LETICIA No. 18-48,"(0,0)"
4754,P,1,79,99,03,ANTIOQUIA,CARAMANTA,I.E.R ALEGRIAS,2,293,368,661,0,,0,0,CORREGIMIENTO ALEGRIAS,"(0,0)"
4755,P,1,79,99,07,ANTIOQUIA,CARAMANTA,C.E.R MARGARITA MARIA,1,57,68,125,0,,0,0,CORREGIMIENTO BARRO BLANCO,"(0,0)"
4756,P,1,79,99,37,ANTIOQUIA,CARAMANTA,C.E.R JUAN DE LA CRUZ VALENCIA,1,146,171,317,0,,0,0,CORREGIMIENTO SUCRE,"(0,0)"
4757,P,1,80,1,01,ANTIOQUIA,CAREPA,INST. EDUC. JOSE MARIA MUÑOZ,18,3020,2911,5931,0,,0,0,CLL.81 #77-20 BR. PUEBLO NUEVO,"(0,0)"
4758,P,1,80,1,02,ANTIOQUIA,CAREPA,INST. EDUCATIVA COLOMBIA,15,3589,1387,4976,0,,0,0,CR 67 A NO 82 A 15 BR. GAITA,"(0,0)"
4759,P,1,80,1,03,ANTIOQUIA,CAREPA,CREM CENTRO DE RECURSOS EDUCATIVOS,7,1182,1224,2406,0,,0,0,Cra. 81 No.81-20 Barrio Los Pinos,"(0,0)"
4760,P,1,80,1,04,ANTIOQUIA,CAREPA,I.E. COLOMBIA Sede OBRERO,1,77,41,118,0,,0,0,Cra. 65b Nro. 80b -51,"(0,0)"
4761,P,1,80,2,01,ANTIOQUIA,CAREPA,I.E. LICEO LUIS CARLOS GALAN S,22,2245,5245,7490,0,,0,0,CLL.80 #73 CTRO.,"(0,0)"
4762,P,1,80,2,02,ANTIOQUIA,CAREPA,I.E. J.M.M Sede SAN MARINO,14,2709,1806,4515,0,,0,0,Cra.65 No. 76A-10 Urb. San Marino,"(0,0)"
4763,P,1,80,2,03,ANTIOQUIA,CAREPA,PLACA POLIDEPORTIVA SAN MARINO,4,661,539,1200,0,,0,0,CALLE 76 NRO 65 10 BARRIO SAN MARINO,"(0,0)"
4764,P,1,80,2,04,ANTIOQUIA,CAREPA,IE LA CADENA,5,877,669,1546,0,,0,0,CRA 56A No 80-309 B. LA CADENA,"(0,0)"
4765,P,1,80,3,01,ANTIOQUIA,CAREPA,I.E. ACAIDANA,14,2278,2472,4750,0,,0,0,CL 67 NO 64 -61 BR. ACAIDANÁ,"(0,0)"
4766,P,1,80,3,02,ANTIOQUIA,CAREPA,COLISEO CUBIERTO,16,1947,3249,5196,0,,0,0,CALLE 78 No. 76 - 63 BARRIO 20 DE JULIO,"(0,0)"
4767,P,1,80,3,03,ANTIOQUIA,CAREPA,PLACA POLIDEPORTIVA EL OASIS,9,1541,1439,2980,0,,0,0,CRA  73 No  62B - 16,"(0,0)"
4768,P,1,80,3,04,ANTIOQUIA,CAREPA,I.E. LUIS CARLOS GALAN SEDE MEGA COLEGIO,1,98,53,151,0,,0,0,Cll 80 Nro 67A-05,"(0,0)"
4769,P,1,80,99,10,ANTIOQUIA,CAREPA,CENTRO EDUCATIVO RURAL VIJAGUAL,1,133,120,253,0,,0,0,VEREDA CASA VERDE,"(0,0)"
4770,P,1,80,99,20,ANTIOQUIA,CAREPA,I.E.R. VILLA NELLY,9,1321,1496,2817,0,,0,0,CORREGIMIENTO EL SILENCIO - SECTOR EL ENCANTO,"(0,0)"
4771,P,1,80,99,30,ANTIOQUIA,CAREPA,I.E. PIEDRAS BLANCAS,10,1480,1772,3252,0,,0,0,CORREGIMIENTO PIEDRAS BLANCAS,"(0,0)"
4772,P,1,80,99,70,ANTIOQUIA,CAREPA,I.E. ZUNGO EMBARCADERO,10,1559,1805,3364,0,,0,0,CORREGIMIENTO ZUNGO EMBARCADERO,"(0,0)"
4773,P,1,82,1,01,ANTIOQUIA,CARMEN DE VIBORAL,I. E. FRAY JULIO TOBON  SEDE C,1,45,10,55,0,,0,0,CARRERA 29 NRO 35 26,"(0,0)"
4774,P,1,82,1,02,ANTIOQUIA,CARMEN DE VIBORAL,CENTRO DE CONVENCIONES,26,6082,2763,8845,0,,0,0,KR 29 ENTRE CL 37 Y 38,"(0,0)"
4775,P,1,82,1,03,ANTIOQUIA,CARMEN DE VIBORAL,I. E. T. I. JORGE ELIECER GAITAN,1,40,70,110,0,,0,0,CARRERA 31 NRO 37 02,"(0,0)"
4776,P,1,82,2,01,ANTIOQUIA,CARMEN DE VIBORAL,COLISEO MUNICIPAL,32,4974,5856,10830,0,,0,0,KR 29 # 31 - 46,"(0,0)"
4777,P,1,82,2,02,ANTIOQUIA,CARMEN DE VIBORAL,POLIDEPORTIVO MUNICIPAL,32,4953,5805,10758,0,,0,0,CRA 29 No 28A-27,"(0,0)"
4778,P,1,82,2,03,ANTIOQUIA,CARMEN DE VIBORAL,CASA DE LA CULTURA,1,37,21,58,0,,0,0,CARRERA 30 NRO 27 66,"(0,0)"
4779,P,1,82,3,01,ANTIOQUIA,CARMEN DE VIBORAL,IE EL PROGRESO,27,4223,4910,9133,0,,0,0,CRA 33 No 15-30,"(0,0)"
4780,P,1,82,3,02,ANTIOQUIA,CARMEN DE VIBORAL,PARQUE EDUCATIVO,1,34,18,52,0,,0,0,CARRERA 32 NRO 18 73,"(0,0)"
4781,P,1,82,99,01,ANTIOQUIA,CARMEN DE VIBORAL,PUESTO DE SALUD LA ESPERANZA,1,172,168,340,1,CORREGIMIENTO LA ESPERANZA,0,0,CORREGIMIENTO LA ESPERANZA,"(0,0)"
4782,P,1,82,99,02,ANTIOQUIA,CARMEN DE VIBORAL,CENTRO EDUCATIVO RURAL ALTO GRANDE,1,172,133,305,2,CORREGIMIENTO ALTO GRANDE,0,0,CORREGIMIENTO ALTO GRANDE,"(0,0)"
4783,P,1,82,99,03,ANTIOQUIA,CARMEN DE VIBORAL,I.E.R. CAMPESTRE NUEVO HORIZONTE,4,694,644,1338,3,CORREGIMIENTO LA CHAPA,0,0,CORREGIMIENTO LA CHAPA,"(0,0)"
4784,P,1,82,99,04,ANTIOQUIA,CARMEN DE VIBORAL,CENTRO EDUCATIVO RURAL EL PORVENIR,1,42,77,119,4,CORREGIMIENTO SANTA RITA,0,0,CORREGIMIENTO SANTA RITA,"(0,0)"
4785,P,1,82,99,05,ANTIOQUIA,CARMEN DE VIBORAL,CENTRO EDUCATIVO RURAL SANTA INES,1,124,140,264,5,CORREGIMIENTO SANTA INES,0,0,CORREGIMIENTO SANTA INES,"(0,0)"
4786,P,1,82,99,15,ANTIOQUIA,CARMEN DE VIBORAL,CENTRO EDUCATIVO RURAL LA MADERA,2,263,300,563,6,CORREGIMIENTO LA MADERA,0,0,CORREGIMIENTO LA MADERA,"(0,0)"
4787,P,1,82,99,40,ANTIOQUIA,CARMEN DE VIBORAL,I. E. R. SANTA MARIA,6,964,953,1917,7,CORREGIMIENTO AGUAS CLARAS,0,0,CORREGIMIENTO AGUAS CLARAS,"(0,0)"
4788,P,1,85,0,00,ANTIOQUIA,CAROLINA,I.E. PRESBITERO JULIO TAMAYO C,13,2194,2191,4385,0,,0,0,CALLE 52 B Nº 52-159,"(0,0)"
4789,P,1,88,1,01,ANTIOQUIA,CAUCASIA,I.E. SANTO DOMINGO,17,3068,2618,5686,0,,0,0,CRA 21 No 35-12,"(0,0)"
4790,P,1,88,1,02,ANTIOQUIA,CAUCASIA,I.E. SANTO DOMINGO NUEVA SANTA H,14,2976,1801,4777,0,,0,0,CRA 21A CLL 28C,"(0,0)"
4791,P,1,88,1,03,ANTIOQUIA,CAUCASIA,I.E. LICEO CAUCASIA STA HELENA,7,1263,1076,2339,0,,0,0,CLL 28 NO 25B-15,"(0,0)"
4792,P,1,88,1,04,ANTIOQUIA,CAUCASIA,I.E. LICEO CAUCASIA,25,4003,4288,8291,0,,0,0,CRA 21 No 22-55,"(0,0)"
4793,P,1,88,1,05,ANTIOQUIA,CAUCASIA,I.E. LICEO CONCEJO MUNICIPAL,5,644,783,1427,0,,0,0,CRA 20 CLL 21 AV PAJONAL,"(0,0)"
4794,P,1,88,1,06,ANTIOQUIA,CAUCASIA,I.E. STA TERESITA LOMA FRESCA,9,1603,1471,3074,0,,0,0,CALLE 19 # 6-8,"(0,0)"
4795,P,1,88,1,07,ANTIOQUIA,CAUCASIA,I.E. STA TERESITA CENTRO,18,2446,3576,6022,0,,0,0,CRA 3 No 19-44,"(0,0)"
4796,P,1,88,1,08,ANTIOQUIA,CAUCASIA,I.E. ANTIOQUIA LA GRANDE,2,241,227,468,0,,0,0,TRONCAL DE OCCIDENTE,"(0,0)"
4797,P,1,88,2,01,ANTIOQUIA,CAUCASIA,I.E. LA MISERICORDIA SAN RAFAEL,8,1152,1578,2730,0,,0,0,CRA 9 ENTRE CL 17 Y 18,"(0,0)"
4798,P,1,88,2,02,ANTIOQUIA,CAUCASIA,COL MIL EL TESORO DEL SABER,13,2434,1840,4274,0,,0,0,CRA 23B CLL 11A,"(0,0)"
4799,P,1,88,2,03,ANTIOQUIA,CAUCASIA,I.E. LA MISERICORDIA PPAL,24,4697,3461,8158,0,,0,0,CRA 16 NO 12-51,"(0,0)"
4800,P,1,88,2,04,ANTIOQUIA,CAUCASIA,I.E. MARCO FIDEL SUAREZ,23,4115,3750,7865,0,,0,0,CRA 12 # 12-63 BR. PUEBLO NUEVO,"(0,0)"
4801,P,1,88,2,05,ANTIOQUIA,CAUCASIA,I.E. DIVINO NIÑO PRINCIPAL,21,3434,3670,7104,0,,0,0,CRA 1B # 8A-01,"(0,0)"
4802,P,1,88,2,06,ANTIOQUIA,CAUCASIA,I.E. DIVINO NIÑO SEDE CARACOLI,14,2459,2213,4672,0,,0,0,CRA 3 NO 3-26,"(0,0)"
4803,P,1,88,2,07,ANTIOQUIA,CAUCASIA,I.E. DIVINO NIÑO SEDE SAN JOSE,4,602,530,1132,0,,0,0,CRA 3A ENTRE CLL 9 Y 10 SUR BR,"(0,0)"
4804,P,1,88,2,08,ANTIOQUIA,CAUCASIA,I.E. LAS MALVINAS,12,2134,1837,3971,0,,0,0,CLL 3 ENTRE CRA 5 Y 6,"(0,0)"
4805,P,1,88,98,01,ANTIOQUIA,CAUCASIA,CARCEL,1,3,43,46,0,,0,0,CL 17 CRR 9 ESQUINA,"(0,0)"
4806,P,1,88,99,01,ANTIOQUIA,CAUCASIA,I.E. VILLA DEL SOCORRO,1,10,6,16,0,,0,0,VEREDA VILLA DEL SOCORRO,"(0,0)"
4807,P,1,88,99,05,ANTIOQUIA,CAUCASIA,I.E.R. CUTURU - SEDE CUTURU,5,790,926,1716,0,,0,0,CORREGIMIENTO DE CUTURU,"(0,0)"
4808,P,1,88,99,06,ANTIOQUIA,CAUCASIA,CER NO HAY COMO DIOS - SEDE SANTA ELENA,2,268,335,603,0,,0,0,CORREGIMIENTO EL PANDO,"(0,0)"
4809,P,1,88,99,10,ANTIOQUIA,CAUCASIA,C.E.R SANTA ELENA - SEDE LA ILUSION,1,142,183,325,0,,0,0,CORREGIMIENTO LA ILUSION,"(0,0)"
4810,P,1,88,99,17,ANTIOQUIA,CAUCASIA,I.E.R MARGENTO - SEDE MARGENTO,3,442,550,992,0,,0,0,CORREGIMIENTO DE MARGENTO,"(0,0)"
4811,P,1,88,99,25,ANTIOQUIA,CAUCASIA,CER SANTA ELENA - SEDE RIVERAS DEL CAUCA,1,117,162,279,0,,0,0,CORREGIMIETNO DE PALANCA,"(0,0)"
4812,P,1,88,99,27,ANTIOQUIA,CAUCASIA,CER VILLA FATIMA - SEDE VEINTE DE JULIO,1,132,194,326,0,,0,0,CORREGIMIENTO DE PUERTO COLOMBIA,"(0,0)"
4813,P,1,88,99,28,ANTIOQUIA,CAUCASIA,CER RIVERAS DEL CAUCA - SANTIAGO CASTILL,2,174,223,397,0,,0,0,CORREGIMIENTO DE PALOMAR,"(0,0)"
4814,P,1,88,99,40,ANTIOQUIA,CAUCASIA,I.E.R CACERÍ - SEDE CACERÍ,3,323,484,807,0,,0,0,CORREGIMIENTO DE PUERTO GLORIA,"(0,0)"
4815,P,1,88,99,60,ANTIOQUIA,CAUCASIA,I.E.R CACERÍ - SEDE ALTO CACERÍ,2,138,262,400,0,,0,0,CORREGIMIENTO DE PUERTO TRIANA,"(0,0)"
4816,P,1,88,99,70,ANTIOQUIA,CAUCASIA,C.E.R SANTA ROSITA,1,124,157,281,0,,0,0,CORREGIMIENTO DE SANTA ROSITA,"(0,0)"
4817,P,1,91,0,00,ANTIOQUIA,CISNEROS,I.E CISNEROS SEDE LICEO,38,6360,6430,12790,0,,0,0,CALLE 19 N 13-26,"(0,0)"
4818,P,1,94,0,00,ANTIOQUIA,COCORNA,INSTITUCION EDUCATIVA COCORNA,35,5924,5925,11849,0,,0,0,CRA 23 CON CLL 23 No 23-27,"(0,0)"
4819,P,1,94,99,02,ANTIOQUIA,COCORNA,CENTRO EDUCATIVO RURAL AGUALINDA,1,36,77,113,0,,0,0,VEREDA AGUALINDA,"(0,0)"
4820,P,1,94,99,03,ANTIOQUIA,COCORNA,I.E. EVA TULIA QUINTERO DE TORO,4,642,658,1300,0,,0,0,VEREDA LA PIÑUELA,"(0,0)"
4821,P,1,94,99,04,ANTIOQUIA,COCORNA,INSTITUCION EDUCATIVA RURAL CRUCES,2,279,275,554,0,,0,0,VEREDA CRUCES,"(0,0)"
4822,P,1,94,99,13,ANTIOQUIA,COCORNA,CENTRO EDUCATIVO RURAL LA FLORIDA,1,41,61,102,0,,0,0,VEREDA LA FLORIDA,"(0,0)"
